highway,BUILDINGNAME,BLOCK,ROAD,POSTALCODE,XCOORD,YCOORD,LATITUDE,LONGITUDE
PAN ISLAND EXPRESSWAY,null,534,BEDOK NORTH STREET 3,460534,38182.2950135,35026.1623343,1.33303698213009,103.92481224834572
PAN ISLAND EXPRESSWAY,null,557,BEDOK NORTH STREET 3,460557,37901.7285415,35006.4684707,1.3328589709690153,103.92229119587361
PAN ISLAND EXPRESSWAY,null,556A,BEDOK NORTH STREET 3,461556,37937.0161373,35017.0051796,1.332954249568213,103.92260827800236
PAN ISLAND EXPRESSWAY,null,556,BEDOK NORTH STREET 3,460556,37925.4509526,34982.5601838,1.3326427454007483,103.92250434717033
PAN ISLAND EXPRESSWAY,null,613B,BEDOK RESERVOIR ROAD,472613,37448.9044013,34998.5287548,1.3327873115851672,103.91822231613303
PAN ISLAND EXPRESSWAY,EUNOS GROVE,613,BEDOK RESERVOIR ROAD,470613,37315.8769458,34899.6659833,1.3318932738361937,103.91702696008223
PAN ISLAND EXPRESSWAY,EUNOS GROVE,614,BEDOK RESERVOIR ROAD,470614,37289.3823808,34956.6959496,1.3324090402179867,103.91678890907366
PAN ISLAND EXPRESSWAY,null,613A,BEDOK RESERVOIR ROAD,471613,37396.4331263,34974.4463968,1.3325695358184235,103.91775082505248
PAN ISLAND EXPRESSWAY,EUNOS GROVE,612,BEDOK RESERVOIR ROAD,470612,37194.6166836,34873.7206308,1.3316586704973223,103.91593736154677
PAN ISLAND EXPRESSWAY,EUNOS GROVE,618,BEDOK RESERVOIR ROAD,470618,37317.0769806,35024.2989767,1.333020408887261,103.9170377811053
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,613C,BEDOK RESERVOIR ROAD,473613,37377.9465012,35034.3146827,1.3331109685145268,103.91758473083026
PAN ISLAND EXPRESSWAY,EUNOS RAINBOW,603,BEDOK RESERVOIR ROAD,470603,36808.0755535,34690.5039247,1.330001839758788,103.91246402238579
PAN ISLAND EXPRESSWAY,EUNOS RAINBOW,605,BEDOK RESERVOIR ROAD,470605,36924.270953,34716.5030027,1.3302369320726584,103.9135081093924
PAN ISLAND EXPRESSWAY,EUNOS RAINBOW,602,BEDOK RESERVOIR ROAD,470602,36710.0554123,34618.3116053,1.3293489868590127,103.91158323705707
PAN ISLAND EXPRESSWAY,EUNOS RAINBOW,601,BEDOK RESERVOIR ROAD,470601,36714.0623485,34697.7295885,1.330067213151228,103.91161926419569
PAN ISLAND EXPRESSWAY,EUNOS RAINBOW,604,BEDOK RESERVOIR ROAD,470604,36888.1310409,34777.9178616,1.3307923563566644,103.913183390283
PAN ISLAND EXPRESSWAY,EUNOS VISTA,101,BEDOK RESERVOIR ROAD,470101,36526.8931885,34518.8045495,1.3284491330198438,103.90993739659929
PAN ISLAND EXPRESSWAY,EUNOS VISTA,103,BEDOK RESERVOIR ROAD,470103,36465.0102353,34554.3070783,1.3287702223200009,103.90938135443167
PAN ISLAND EXPRESSWAY,EUNOS VISTA,104,BEDOK RESERVOIR ROAD,470104,36525.3685599,34606.848,1.3292453665238393,103.90992372150721
PAN ISLAND EXPRESSWAY,EUNOS VISTA,112,BEDOK RESERVOIR ROAD,470112,36588.4124417,34656.4673348,1.3296940880618393,103.91049021917172
PAN ISLAND EXPRESSWAY,EUNOS VISTA,102,BEDOK RESERVOIR ROAD,470102,36452.0794499,34523.5286856,1.32849187727628,103.9092651557791
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,330,UBI AVENUE 1,400330,35871.6432204,34303.9713301,1.3265064355392773,103.90404956376945
PAN ISLAND EXPRESSWAY,EUNOS CRESCENT VIEW,21,EUNOS CRESCENT,400021,35786.2728566,34140.8619785,1.325031355325075,103.9032824237244
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,331,UBI AVENUE 1,400331,35812.2284699,34312.9450609,1.3265876060181867,103.90351569256029
PAN ISLAND EXPRESSWAY,KAMPONG UBI VIEW,334,UBI AVENUE 1,400334,35762.7992785,34291.5875175,1.3263944687346751,103.90307153925833
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,327,UBI AVENUE 1,400327,35865.8717212,34348.0126085,1.3269047304602197,103.90399771504504
PAN ISLAND EXPRESSWAY,EUNOS CRESCENT VIEW,20,EUNOS CRESCENT,400020,35781.8990421,34099.4105196,1.32465648439259,103.90324311216345
PAN ISLAND EXPRESSWAY,KAMPONG UBI VIEW,335,UBI AVENUE 1,400335,35735.8367705,34252.5744474,1.326041655453942,103.90282925678476
PAN ISLAND EXPRESSWAY,KAMPONG UBI VIEW,336,UBI AVENUE 1,400336,35623.7838775,34217.026789,1.3257202034796858,103.90182239258336
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,326,UBI AVENUE 1,400326,35844.3320252,34377.5234689,1.3271716215892484,103.9038041768119
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,329,UBI AVENUE 1,400329,35956.9862522,34361.534013,1.32702698949119,103.90481643175177
PAN ISLAND EXPRESSWAY,KAMPONG UBI VIEW,338,UBI AVENUE 1,400338,35651.7409612,34263.4173775,1.3261397362373648,103.90207361352299
PAN ISLAND EXPRESSWAY,EUNOS CRESCENT VIEW,22,EUNOS CRESCENT,400022,35655.5051785,34110.7542335,1.3247591048341396,103.90210739894916
PAN ISLAND EXPRESSWAY,KAMPONG UBI VIEW,333,UBI AVENUE 1,400333,35752.9736251,34325.0449295,1.3266970480051568,103.9029832589398
PAN ISLAND EXPRESSWAY,KAMPONG UBI VIEW,337,UBI AVENUE 1,400337,35589.3684233,34245.9894054,1.3259821395355549,103.90151315846256
PAN ISLAND EXPRESSWAY,EUNOS CRESCENT VIEW,23,EUNOS CRESCENT,400023,35661.4264133,34060.6937731,1.3243063745815322,103.90216059190332
PAN ISLAND EXPRESSWAY,KAMPONG UBI VIEW,350,UBI AVENUE 1,400350,35576.9864571,34207.2327354,1.3256316412559592,103.90140189028055
PAN ISLAND EXPRESSWAY,MACPHERSON SPRING,83,CIRCUIT ROAD,370083,34336.5559345,33979.2293715,1.3235699435920059,103.89025590981016
PAN ISLAND EXPRESSWAY,MACPHERSON SPRING,82,CIRCUIT ROAD,370082,34319.7733667,34062.9745867,1.324327308800822,103.8901051267753
PAN ISLAND EXPRESSWAY,MACPHERSON SPRING,83B,CIRCUIT ROAD,372083,34312.3143669,33967.1285948,1.323460513522612,103.89003808399738
PAN ISLAND EXPRESSWAY,MACPHERSON SPRING,83A,CIRCUIT ROAD,371083,34264.7055224,33950.8719029,1.3233135036266974,103.8896102900107
PAN ISLAND EXPRESSWAY,MACPHERSON SPRING,82B,CIRCUIT ROAD,372082,34241.4634338,33996.1932446,1.3237233783733453,103.88940145675558
PAN ISLAND EXPRESSWAY,MACPHERSON SPRING,82A,CIRCUIT ROAD,371082,34281.422893,34058.7495697,1.3242891071786842,103.88976052648239
PAN ISLAND EXPRESSWAY,null,94,PIPIT ROAD,370094,34136.3349778,33937.8019454,1.3231953296726644,103.88845681014826
PAN ISLAND EXPRESSWAY,null,93,PAYA LEBAR WAY,370093,34096.9823917,33886.8746402,1.322734769227417,103.88810319625672
PAN ISLAND EXPRESSWAY,null,55,PIPIT ROAD,370055,34127.6097775,33997.8910666,1.3237387559321303,103.88837842159153
PAN ISLAND EXPRESSWAY,null,92A,PIPIT ROAD,371092,34044.9582353,33916.7319177,1.3230047981022302,103.88763573765912
PAN ISLAND EXPRESSWAY,null,92,PIPIT ROAD,370092,34013.2276421,33937.734024,1.3231947399021966,103.88735062562927
PAN ISLAND EXPRESSWAY,null,91,PAYA LEBAR WAY,370091,33945.0409877,33880.9435985,1.322681160950619,103.88673792149511
PAN ISLAND EXPRESSWAY,null,115,ALJUNIED AVENUE 2,380115,34005.1143393,33730.4213695,1.3213198799906833,103.88727768284156
PAN ISLAND EXPRESSWAY,null,114,ALJUNIED AVENUE 2,380114,33953.2646778,33774.9910361,1.3217229622581506,103.88681179518075
PAN ISLAND EXPRESSWAY,null,90,PIPIT ROAD,370090,33920.9346575,33958.178685,1.3233796521373544,103.88652132828682
PAN ISLAND EXPRESSWAY,null,115,ALJUNIED AVENUE 2,380115,34016.3702457,33707.5398937,1.3211129458929802,103.88737881856557
PAN ISLAND EXPRESSWAY,null,116,ALJUNIED AVENUE 2,380116,33940.8930935,33722.2181406,1.3212457054627726,103.88670061983149
PAN ISLAND EXPRESSWAY,null,85,CIRCUIT ROAD,370085,33835.6805227,33877.7621913,1.3226524105243758,103.88575525946317
PAN ISLAND EXPRESSWAY,null,86,CIRCUIT ROAD,370086,33791.4759183,33907.7764385,1.3229238570604165,103.88535806344312
PAN ISLAND EXPRESSWAY,null,96,ALJUNIED CRESCENT,380096,33798.74538,33767.6384586,1.321656497869635,103.88542335697807
PAN ISLAND EXPRESSWAY,null,95,ALJUNIED CRESCENT,380095,33884.6982208,33772.8143443,1.3217032903088983,103.88619568924186
PAN ISLAND EXPRESSWAY,null,87,CIRCUIT ROAD,370087,33818.9124532,33941.9721169,1.3232331053392448,103.88560460167217
PAN ISLAND EXPRESSWAY,null,97,ALJUNIED CRESCENT,380097,33826.4212438,33728.3533701,1.3213012123058858,103.88567203166815
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,98A,ALJUNIED CRESCENT,381098,33757.982094,33705.4586974,1.3210941740251423,103.88505706587773
PAN ISLAND EXPRESSWAY,null,88,CIRCUIT ROAD,370088,33846.416516,33975.9805272,1.3235406599915238,103.88585174670119
PAN ISLAND EXPRESSWAY,null,120,PAYA LEBAR WAY,381120,33673.2912767,33871.3169268,1.3225941524382037,103.88429610528239
PAN ISLAND EXPRESSWAY,null,99,ALJUNIED CRESCENT,380099,33674.4267196,33737.1929531,1.3213811829142124,103.88430628309914
PAN ISLAND EXPRESSWAY,null,121,PAYA LEBAR WAY,381121,33513.508104,33797.3240257,1.321925016304109,103.88286035597224
PAN ISLAND EXPRESSWAY,null,124,PAYA LEBAR WAY,381124,33611.3007208,33926.0076018,1.323088766816833,103.88373909743923
PAN ISLAND EXPRESSWAY,null,100,ALJUNIED CRESCENT,380100,33654.7418153,33690.5110656,1.3209590122389696,103.88412939536899
PAN ISLAND EXPRESSWAY,null,123,PAYA LEBAR WAY,381123,33555.2240446,33889.2168071,1.32275605425738,103.88323521219077
PAN ISLAND EXPRESSWAY,null,101,ALJUNIED CRESCENT,380101,33568.2217827,33686.4999826,1.3209227533054797,103.88335196704577
PAN ISLAND EXPRESSWAY,null,122,PAYA LEBAR WAY,381122,33469.307495,33872.0008925,1.3226003751722375,103.88246320357483
PAN ISLAND EXPRESSWAY,null,103,ALJUNIED CRESCENT,380103,33559.1360906,33641.6250332,1.3205169219326423,103.88327031926609
PAN ISLAND EXPRESSWAY,null,102,ALJUNIED CRESCENT,380102,33464.552304,33633.0102807,1.3204390302193307,103.88242043324495
PAN ISLAND EXPRESSWAY,null,104,ALJUNIED CRESCENT,380104,33508.8108157,33592.0802787,1.320068865952413,103.8828181116511
PAN ISLAND EXPRESSWAY,KIM KEAT BEACON,265,KIM KEAT AVENUE,310265,30979.934548,34876.1358343,1.3316817593255146,103.86009496916195
PAN ISLAND EXPRESSWAY,KIM KEAT VIEW,195,KIM KEAT AVENUE,310195,30876.5316394,34722.5765764,1.3302930339086587,103.85916582140901
PAN ISLAND EXPRESSWAY,KIM KEAT VIEW,195A,KIM KEAT AVENUE,311195,30811.6089936,34734.6826802,1.3304025232892618,103.8585824563503
PAN ISLAND EXPRESSWAY,KIM KEAT VIEW,194A,KIM KEAT AVENUE,311194,30807.7596628,34813.9983273,1.3311198261932449,103.8585478752492
PAN ISLAND EXPRESSWAY,KIM KEAT VIEW,194,KIM KEAT AVENUE,310194,30767.031639,34794.040315,1.3309393367549727,103.85818190931657
PAN ISLAND EXPRESSWAY,GOLDEN CLOVER,196,KIM KEAT AVENUE,310196,30860.2175897,34834.4660525,1.3313049241353756,103.85901924104428
PAN ISLAND EXPRESSWAY,null,64,JALAN MA'MOR,320064,30730.3706334,34527.8876082,1.32853234946814,103.85785246590221
PAN ISLAND EXPRESSWAY,null,63,JALAN MA'MOR,320063,30689.1689459,34531.1946578,1.3285622609203036,103.85748224631628
PAN ISLAND EXPRESSWAY,null,65,JALAN MA'MOR,320065,30743.6161755,34491.5601558,1.3282038156889675,103.85797148114588
PAN ISLAND EXPRESSWAY,null,57,JALAN MA'MOR,320057,30611.2881223,34516.5310607,1.3284296553340025,103.85678244291984
PAN ISLAND EXPRESSWAY,null,54,JALAN MA'MOR,320054,30556.0205698,34497.2177262,1.3282549970805788,103.8562858318969
PAN ISLAND EXPRESSWAY,null,58,JALAN MA'MOR,320058,30654.1073611,34508.9019246,1.3283606564297668,103.85716719671132
PAN ISLAND EXPRESSWAY,null,243,KIM KEAT LINK,310243,30583.5486351,34716.7742342,1.3302405859061341,103.85653320524526
PAN ISLAND EXPRESSWAY,null,53,JALAN MA'MOR,320053,30535.0457046,34499.820682,1.3282785390436653,103.85609736140422
PAN ISLAND EXPRESSWAY,null,242,KIM KEAT LINK,310242,30504.3313287,34674.5199473,1.3298584597607552,103.85582139011957
PAN ISLAND EXPRESSWAY,null,56,JALAN MA'MOR,320056,30600.9168279,34489.3942999,1.3281842409852362,103.85668924882108
PAN ISLAND EXPRESSWAY,RAJAH COURT,108,JALAN RAJAH,320108,30480.484899,34512.0740396,1.3283893585587772,103.8556071035229
PAN ISLAND EXPRESSWAY,null,244,KIM KEAT LINK,310244,30564.1632931,34766.8748602,1.3306936798275615,103.85635902133986
PAN ISLAND EXPRESSWAY,null,55,JALAN BAHAGIA,320055,30598.3198349,34473.5531269,1.328040979258405,103.85666591206684
PAN ISLAND EXPRESSWAY,RAJAH COURT,106,JALAN RAJAH,321106,30379.4082469,34521.7152096,1.3284765579509907,103.85469887486609
PAN ISLAND EXPRESSWAY,RAJAH COURT,106,JALAN RAJAH,321106,30388.9087919,34512.3427285,1.3283917958118356,103.85478424176935
PAN ISLAND EXPRESSWAY,null,241,KIM KEAT LINK,310241,30499.3214023,34746.0511533,1.330505363016131,103.85577637898886
PAN ISLAND EXPRESSWAY,RAJAH COURT,107,JALAN RAJAH,320107,30412.2226155,34452.8017907,1.32785332684865,103.85499372463144
PAN ISLAND EXPRESSWAY,RAJAH COURT,105,JALAN RAJAH,320105,30318.8257576,34498.3785639,1.328265514279623,103.85415450603452
PAN ISLAND EXPRESSWAY,RAJAH COURT,102,JALAN RAJAH,321102,30025.6047864,34493.6823652,1.3282230644479687,103.85151975384497
PAN ISLAND EXPRESSWAY,TOA PAYOH GREEN,173,LORONG 1 TOA PAYOH,310173,29025.4630694,34691.0678172,1.330008198666789,103.84253293632285
PAN ISLAND EXPRESSWAY,TOA PAYOH GREEN,172A,LORONG 1 TOA PAYOH,311172,29016.1059038,34720.8510592,1.330277548069769,103.84244885796329
PAN ISLAND EXPRESSWAY,TOA PAYOH GREEN,172,LORONG 1 TOA PAYOH,310172,29083.3715034,34728.7769728,1.3303492249028002,103.84305327721017
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,171A,LORONG 1 TOA PAYOH,311171,28992.6850526,34776.5311642,1.3307810999850533,103.8422384103449
PAN ISLAND EXPRESSWAY,TOA PAYOH GREEN,174,LORONG 1 TOA PAYOH,310174,28956.7290488,34765.4832291,1.3306811875268587,103.84191532516533
PAN ISLAND EXPRESSWAY,TOA PAYOH GREEN,171,LORONG 1 TOA PAYOH,310171,29060.1075008,34807.0849685,1.3310574154886827,103.84284423986524
PAN ISLAND EXPRESSWAY,TOH YI GARDENS,6,TOH YI DRIVE,590006,21524.3089337,35549.737735,1.3377730276846294,103.77513071262578
PAN ISLAND EXPRESSWAY,TOH YI GARDENS,7,TOH YI DRIVE,590007,21514.5632786,35505.5209024,1.3373731444513974,103.77504315168858
PAN ISLAND EXPRESSWAY,SKYLINE I @ BUKIT BATOK,194,BUKIT BATOK WEST AVENUE 6,650194,18171.3893216,36309.0038411,1.3446386473544947,103.74500254538417
PAN ISLAND EXPRESSWAY,SKYLINE I @ BUKIT BATOK,194B,BUKIT BATOK WEST AVENUE 6,652194,18155.7449207,36363.6496589,1.3451328390018664,103.74486195326193
PAN ISLAND EXPRESSWAY,null,182,BUKIT BATOK WEST AVENUE 8,650182,18039.9590471,36411.3319033,1.3455640215701417,103.7438215318217
PAN ISLAND EXPRESSWAY,SKYLINE I @ BUKIT BATOK,194A,BUKIT BATOK WEST AVENUE 6,651194,18228.2939482,36313.6297878,1.3446805012873677,103.74551386609957
PAN ISLAND EXPRESSWAY,null,181,BUKIT BATOK WEST AVENUE 8,650181,17994.3421991,36421.8717903,1.3456593252759188,103.74341163344762
PAN ISLAND EXPRESSWAY,null,180,BUKIT BATOK WEST AVENUE 8,650180,17930.8380926,36410.6618307,1.3455579252774164,103.74284101448289
PAN ISLAND EXPRESSWAY,null,183,BUKIT BATOK WEST AVENUE 8,650183,17990.5820074,36495.6315977,1.3463263806831731,103.74337782141401
PAN ISLAND EXPRESSWAY,null,179,BUKIT BATOK WEST AVENUE 8,650179,17860.641856,36438.7904128,1.3458122862291801,103.74221024955315
PAN ISLAND EXPRESSWAY,null,263,JURONG EAST STREET 24,600263,17814.5477425,36276.4119724,1.3443437795826318,103.74179612084666
PAN ISLAND EXPRESSWAY,null,178,BUKIT BATOK WEST AVENUE 8,650178,17904.6712088,36465.5832687,1.3460546058329377,103.74260587090744
PAN ISLAND EXPRESSWAY,null,264,JURONG EAST STREET 24,600264,17798.7472496,36219.4573128,1.3438286971749764,103.74165416317747
PAN ISLAND EXPRESSWAY,null,175,BUKIT BATOK WEST AVENUE 8,650175,17792.5741246,36409.6778185,1.3455489795391293,103.74159862974886
PAN ISLAND EXPRESSWAY,null,176,BUKIT BATOK WEST AVENUE 8,650176,17771.6976001,36462.1392867,1.3460234146966281,103.74141102383875
PAN ISLAND EXPRESSWAY,null,177,BUKIT BATOK WEST AVENUE 8,650177,17808.5426956,36497.5948699,1.3463440745145527,103.74174208731564
PAN ISLAND EXPRESSWAY,null,174,BUKIT BATOK WEST AVENUE 8,650174,17731.2602094,36421.3819333,1.3456548063466554,103.74104768331274
PAN ISLAND EXPRESSWAY,null,262,JURONG EAST STREET 24,600262,17738.456695,36252.460251,1.3441271431153736,103.74111240541363
PAN ISLAND EXPRESSWAY,null,172,BUKIT BATOK WEST AVENUE 8,650172,17668.1139008,36422.9581385,1.345669039300185,103.74048027514164
PAN ISLAND EXPRESSWAY,null,261,JURONG EAST STREET 24,600261,17659.2955962,36293.215183,1.3444956886217818,103.74040108174911
PAN ISLAND EXPRESSWAY,null,173,BUKIT BATOK WEST AVENUE 8,650173,17706.5382586,36471.1622938,1.3461049931808353,103.7408255247242
PAN ISLAND EXPRESSWAY,null,262,JURONG EAST STREET 24,600262,17724.7363088,36248.5065259,1.3440913823887073,103.74098912089507
PAN ISLAND EXPRESSWAY,null,171,BUKIT BATOK WEST AVENUE 8,650171,17640.2207128,36470.6361151,1.346100211792672,103.74022962169023
PAN ISLAND EXPRESSWAY,null,259,JURONG EAST STREET 24,600259,17600.8083475,36257.7070849,1.3441745462386303,103.73987555104482
PAN ISLAND EXPRESSWAY,null,257,JURONG EAST STREET 24,600257,17462.2304399,36295.6945546,1.3445180426751377,103.73863033261128
PAN ISLAND EXPRESSWAY,null,170,BUKIT BATOK WEST AVENUE 8,650170,17625.9641596,36521.0188993,1.3465558502564328,103.74010150063977
PAN ISLAND EXPRESSWAY,null,256,JURONG EAST STREET 24,600256,17421.3896679,36256.6886278,1.3441652730651599,103.7382633675043
PAN ISLAND EXPRESSWAY,HONG KAH EAST GARDEN,305,JURONG EAST STREET 32,600305,17084.9907218,36397.2753911,1.3454365676352222,103.73524057170076
PAN ISLAND EXPRESSWAY,HONG KAH EAST GARDEN,306,JURONG EAST STREET 32,600306,17086.3423386,36467.368656,1.3460704657737725,103.73525269146771
PAN ISLAND EXPRESSWAY,HONG KAH EAST PLACE,307,JURONG EAST STREET 32,600307,17040.7655957,36517.2456017,1.3465215178659287,103.73484313886857
PAN ISLAND EXPRESSWAY,HONG KAH EAST PLACE,308,JURONG EAST STREET 32,600308,17011.9256857,36604.2018565,1.347307907604265,103.7345839631993
PAN ISLAND EXPRESSWAY,HONG KAH EAST PLACE,309,JURONG EAST STREET 32,600309,16950.6422504,36629.526352,1.3475369104716155,103.73403328506599
PAN ISLAND EXPRESSWAY,HONG KAH EAST PLACE,310,JURONG EAST STREET 32,600310,16924.6099986,36703.7733226,1.3482083630539516,103.73379934220313
PAN ISLAND EXPRESSWAY,null,334,JURONG EAST AVENUE 1,600334,16672.3554116,36988.4517607,1.3507827952190896,103.73153257388715
PAN ISLAND EXPRESSWAY,null,335,JURONG EAST AVENUE 1,600335,16742.4839992,36926.1662433,1.3502195345186323,103.73216274594617
PAN ISLAND EXPRESSWAY,null,337,JURONG EAST AVENUE 1,600337,16713.8714321,36866.9180878,1.3496837053359407,103.73190566658106
PAN ISLAND EXPRESSWAY,null,336,JURONG EAST AVENUE 1,600336,16666.6678153,36947.2741968,1.3504103984146771,103.73148148281754
PAN ISLAND EXPRESSWAY,null,333,JURONG EAST AVENUE 1,600333,16608.7957331,37039.1849876,1.3512415835964047,103.73096143164052
PAN ISLAND EXPRESSWAY,null,338,JURONG EAST AVENUE 1,600338,16642.088003,36926.2848332,1.3502205690559033,103.73126062594449
PAN ISLAND EXPRESSWAY,JURONG EAST COURT,374,JURONG EAST STREET 32,600374,16785.3570545,36859.0298274,1.349612393696372,103.73254801180191
PAN ISLAND EXPRESSWAY,null,331,JURONG EAST AVENUE 1,600331,16548.5487947,36993.2900979,1.3508265041961947,103.73042009299056
PAN ISLAND EXPRESSWAY,null,332,JURONG EAST AVENUE 1,600332,16523.6189936,37077.851792,1.3515912392724863,103.73019605105023
PAN ISLAND EXPRESSWAY,null,340,JURONG EAST AVENUE 1,600340,16578.3483208,36915.8987076,1.3501266165155084,103.73068788953344
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,139,TENGAH GARDEN AVENUE,690139,16485.3006948,37327.0470728,1.3538448542797716,103.72985164185187
PAN ISLAND EXPRESSWAY,PLANTATION CREEK,136,TENGAH GARDEN AVENUE,690136,16464.1399236,37370.4369842,1.3542372483739213,103.72966148232851
PAN ISLAND EXPRESSWAY,PLANTATION CREEK,137,TENGAH GARDEN AVENUE,690137,16481.17081,37362.8373291,1.3541685264928034,103.72981451850657
PAN ISLAND EXPRESSWAY,PLANTATION CREEK,138,TENGAH GARDEN AVENUE,690138,16497.9050399,37351.3653395,1.3540647845293607,103.72996489051428
PAN ISLAND EXPRESSWAY,null,410,JURONG WEST STREET 42,640410,16099.4221309,37308.1193524,1.3536735276027985,103.7263842876717
PAN ISLAND EXPRESSWAY,null,217B,TENGAH GARDEN AVENUE,692217,16349.9678481,37460.0774946,1.3550478795040872,103.72863553940121
PAN ISLAND EXPRESSWAY,null,412,JURONG WEST STREET 42,640412,16072.2621243,37261.4019,1.3532510214905857,103.72614025650641
PAN ISLAND EXPRESSWAY,null,409,JURONG WEST STREET 42,640409,15981.5080548,37355.0525853,1.3540979270407807,103.72532473687833
PAN ISLAND EXPRESSWAY,null,411,JURONG WEST STREET 42,640411,15967.9279304,37313.5481877,1.3537225712402992,103.72520272754524
PAN ISLAND EXPRESSWAY,HONG KAH COURT,408,JURONG WEST STREET 42,640408,15674.2622317,37431.1871581,1.3547863343579107,103.7225639086775
PAN ISLAND EXPRESSWAY,HONG KAH COURT,406,JURONG WEST STREET 42,640406,15655.5668181,37378.9988887,1.3543143553837695,103.72239594005413
PAN ISLAND EXPRESSWAY,HONG KAH COURT,406,JURONG WEST STREET 42,640406,15683.1198545,37364.5922062,1.3541840781105425,103.72264352733417
PAN ISLAND EXPRESSWAY,HONG KAH COURT,407,JURONG WEST STREET 42,640407,15528.7143642,37443.1484902,1.3548944476572728,103.7212560643072
PAN ISLAND EXPRESSWAY,HONG KAH COURT,405,JURONG WEST STREET 42,640405,15549.0991551,37368.7117999,1.354221278540165,103.72143926539492
PAN ISLAND EXPRESSWAY,SPRING HAVEN @ JURONG,561B,JURONG WEST STREET 42,642561,15352.49495,37429.5094643,1.3547710271748095,103.71967262747053
PAN ISLAND EXPRESSWAY,SPRING HAVEN @ JURONG,561,JURONG WEST STREET 42,640561,15339.1573327,37400.0758781,1.3545048351671576,103.7195527929926
PAN ISLAND EXPRESSWAY,SPRING HAVEN @ JURONG,561A,JURONG WEST STREET 42,641561,15361.6753202,37376.7738287,1.3542941096949506,103.71975514108593
PAN ISLAND EXPRESSWAY,null,559,JURONG WEST STREET 42,640559,15266.5764935,37407.9833889,1.3545763168354772,103.71890060515044
PAN ISLAND EXPRESSWAY,null,864,JURONG WEST STREET 81,640864,12557.2739857,36844.9746471,1.3494834012419392,103.69455611802252
PAN ISLAND EXPRESSWAY,null,865A,JURONG WEST STREET 81,641865,12614.4869522,36928.5963084,1.3502396730519657,103.69507016825163
PAN ISLAND EXPRESSWAY,null,864A,JURONG WEST STREET 81,641864,12615.6910126,36868.0698148,1.3496922951925265,103.69508101838002
PAN ISLAND EXPRESSWAY,null,863,JURONG WEST STREET 81,640863,12640.6225087,36821.4611758,1.3492707972711444,103.69530506666386
PAN ISLAND EXPRESSWAY,null,865,JURONG WEST STREET 81,640865,12656.1621823,36881.880672,1.349817216084425,103.69544466920463
PAN ISLAND EXPRESSWAY,NANYANG PEARL,851,JURONG WEST STREET 81,640851,12325.5588287,36525.2338069,1.3465916671126799,103.69247418413785
PAN ISLAND EXPRESSWAY,NANYANG PEARL,852,JURONG WEST STREET 81,640852,12364.9346,36619.7824524,1.3474467494179692,103.69282794971926
PAN ISLAND EXPRESSWAY,NANYANG PEARL,850,JURONG WEST STREET 81,640850,12265.7199934,36507.0078496,1.346426807212305,103.69193650637403
PAN ISLAND EXPRESSWAY,NANYANG PEARL,853,JURONG WEST STREET 81,640853,12393.8207292,36589.1251619,1.3471695116660285,103.69308752459655
PAN ISLAND EXPRESSWAY,NANYANG PEARL,844A,JURONG WEST STREET 81,641844,12323.5173742,36448.9386018,1.3459016814227611,103.69245588006656
PAN ISLAND EXPRESSWAY,NANYANG PEARL,849,JURONG WEST STREET 81,640849,12234.0892543,36441.9838061,1.3458387380745542,103.69165231947596
PAN ISLAND EXPRESSWAY,NANYANG PEARL,848,JURONG WEST STREET 81,640848,12274.7905514,36427.5551491,1.3457082721776081,103.69201805205061
PAN ISLAND EXPRESSWAY,NANYANG PEARL,846,JURONG WEST STREET 81,640846,12239.6440346,36393.2427271,1.3453979453471607,103.69170225786343
PAN ISLAND EXPRESSWAY,null,944,JURONG WEST STREET 91,640944,12018.2516827,36305.1981264,1.3446015867533871,103.68971296452744
PAN ISLAND EXPRESSWAY,null,945,JURONG WEST STREET 91,640945,12064.672297,36265.1346362,1.3442392925760929,103.69013010188236
PAN ISLAND EXPRESSWAY,null,948,JURONG WEST STREET 91,640948,12156.8881588,36283.8136749,1.3444082673987445,103.69095870520208
PAN ISLAND EXPRESSWAY,null,946,JURONG WEST STREET 91,640946,12100.4791401,36260.7987475,1.3442000994271108,103.69045184945048
PAN ISLAND EXPRESSWAY,null,943,JURONG WEST STREET 91,640943,12026.7381897,36204.9435422,1.3436949272820609,103.6897892736747
PAN ISLAND EXPRESSWAY,null,941,JURONG WEST STREET 91,640941,11916.1214823,36225.4905695,1.3438806877292757,103.68879530763208
PAN ISLAND EXPRESSWAY,null,942,JURONG WEST STREET 91,640942,11980.862732,36207.7460548,1.3437202477212615,103.6893770546542
PAN ISLAND EXPRESSWAY,JURONG EAST COURT,373,JURONG EAST STREET 32,600373,16763.9726029,36829.8903855,1.3493488593377236,103.73235587022378
